Tigerpark,1080,Wien,Oesterreich
Confraternitaet,1080,Wien,Oesterreich
U-Bahn Station Josefstaedter Strasse,1080,Wien,Oesterreich
U-Bahn Bogen (Guertellinie),1080,Wien,Oesterreich
Achamergasse,1090,Wien,Oesterreich
Alexander-Nehr-Gasse,1090,Wien,Oesterreich
Alfred-Gruenfeld-Gasse,1090,Wien,Oesterreich
Alserbachstrasse,1090,Wien,Oesterreich
Alser Strasse,1090,Wien,Oesterreich
Althanstrasse,1090,Wien,Oesterreich
Altmuettergasse,1090,Wien,Oesterreich
Augasse,1090,Wien,Oesterreich
Ayrenhoffgasse,1090,Wien,Oesterreich
Badgasse (Alsergrund),1090,Wien,Oesterreich
Bauernfeldplatz,1090,Wien,Oesterreich
Beethovengasse,1090,Wien,Oesterreich
Berggasse,1090,Wien,Oesterreich
Bindergasse,1090,Wien,Oesterreich
Bleichergasse,1090,Wien,Oesterreich
Boltzmanngasse,1090,Wien,Oesterreich
Borschkegasse,1090,Wien,Oesterreich
Oskar-Morgenstern-Platz,1090,Wien,Oesterreich
Bruennlbadgasse,1090,Wien,Oesterreich
Canisiusgasse,1090,Wien,Oesterreich
Clusiusgasse,1090,Wien,Oesterreich
Dietrichsteingasse,1090,Wien,Oesterreich
D'Orsaygasse,1090,Wien,Oesterreich
Dreihackengasse,1090,Wien,Oesterreich
Fechtergasse,1090,Wien,Oesterreich
Ferstelgasse,1090,Wien,Oesterreich
Fluchtgasse,1090,Wien,Oesterreich
Frankgasse,1090,Wien,Oesterreich
Frankhplatz,1090,Wien,Oesterreich
Fuchsthallergasse,1090,Wien,Oesterreich
Fuerstengasse,1090,Wien,Oesterreich
Galileigasse,1090,Wien,Oesterreich
Garelligasse,1090,Wien,Oesterreich
Garnisongasse,1090,Wien,Oesterreich
Georg-Sigl-Gasse,1090,Wien,Oesterreich
Giessergasse,1090,Wien,Oesterreich
Gilgegasse,1090,Wien,Oesterreich
Glasergasse,1090,Wien,Oesterreich
Gruenentorgasse,1090,Wien,Oesterreich
Grundlgasse,1090,Wien,Oesterreich
Guenthergasse,1090,Wien,Oesterreich
Gussenbauergasse,1090,Wien,Oesterreich
Hahngasse,1090,Wien,Oesterreich
Harmoniegasse,1090,Wien,Oesterreich
Haulerstrasse,1090,Wien,Oesterreich
Hebragasse,1090,Wien,Oesterreich
Heiligenstaedter Strasse,1090,Wien,Oesterreich
Hernalser Guertel,1090,Wien,Oesterreich
Himmelpfortstiege,1090,Wien,Oesterreich
Hoefergasse,1090,Wien,Oesterreich
Hoerlgasse,1090,Wien,Oesterreich
Ingen-Housz-Gasse,1090,Wien,Oesterreich
Julius-Tandler-Platz,1090,Wien,Oesterreich
Kinderspitalgasse,1090,Wien,Oesterreich
Klammergasse,1090,Wien,Oesterreich
Kolingasse,1090,Wien,Oesterreich
Lackierergasse,1090,Wien,Oesterreich
Latschkagasse,1090,Wien,Oesterreich
Lazarettgasse,1090,Wien,Oesterreich
Lichtentaler Gasse,1090,Wien,Oesterreich
Liechtensteinstrasse,1090,Wien,Oesterreich
Liechtenwerder Platz,1090,Wien,Oesterreich
Loeblichgasse,1090,Wien,Oesterreich
Lustkandlgasse,1090,Wien,Oesterreich
Mariannengasse,1090,Wien,Oesterreich
Maria-Theresien-Strasse,1090,Wien,Oesterreich
Marktgasse,1090,Wien,Oesterreich
Mauthnergasse,1090,Wien,Oesterreich
Meynertgasse,1090,Wien,Oesterreich
Michelbeuerngasse,1090,Wien,Oesterreich
Mosergasse,1090,Wien,Oesterreich
Muellnergasse,1090,Wien,Oesterreich
Nadlergasse,1090,Wien,Oesterreich
Newaldgasse,1090,Wien,Oesterreich
Nordbergstrasse,1090,Wien,Oesterreich
Nussdorfer Strasse,1090,Wien,Oesterreich
Nussgasse,1090,Wien,Oesterreich
Otto-Wagner-Platz,1090,Wien,Oesterreich
Pasteurgasse,1090,Wien,Oesterreich
Pelikangasse,1090,Wien,Oesterreich
Peregringasse,1090,Wien,Oesterreich
Pfluggasse,1090,Wien,Oesterreich
Pichlergasse,1090,Wien,Oesterreich
Porzellangasse,1090,Wien,Oesterreich
Pramergasse,1090,Wien,Oesterreich
Prechtlgasse,1090,Wien,Oesterreich
Pulverturmgasse,1090,Wien,Oesterreich
Reznicekgasse,1090,Wien,Oesterreich
Roegergasse,1090,Wien,Oesterreich
Rooseveltplatz,1090,Wien,Oesterreich
Rossauer Gasse,1090,Wien,Oesterreich
Rossauer Laende,1090,Wien,Oesterreich
Rotenhausgasse,1090,Wien,Oesterreich
Rotenloewengasse,1090,Wien,Oesterreich
Rufgasse,1090,Wien,Oesterreich
Rummelhardtgasse,1090,Wien,Oesterreich
Saeulengasse,1090,Wien,Oesterreich
Salzergasse,1090,Wien,Oesterreich
Schlagergasse,1090,Wien,Oesterreich
Schlickgasse,1090,Wien,Oesterreich
Schlickplatz,1090,Wien,Oesterreich
Schubertgasse,1090,Wien,Oesterreich
Schulz-Strassnitzki-Gasse,1090,Wien,Oesterreich
Schwarzspanierstrasse,1090,Wien,Oesterreich
Sechsschimmelgasse,1090,Wien,Oesterreich
Seegasse,1090,Wien,Oesterreich
Sensengasse,1090,Wien,Oesterreich
Servitengasse,1090,Wien,Oesterreich
Severingasse,1090,Wien,Oesterreich
Simon-Denk-Gasse,1090,Wien,Oesterreich
Sobieskigasse,1090,Wien,Oesterreich
Sobieskiplatz,1090,Wien,Oesterreich
Spitalgasse,1090,Wien,Oesterreich
Spittelauer Laende,1090,Wien,Oesterreich
Spittelauer Platz,1090,Wien,Oesterreich
Sporkenbuehelgasse,1090,Wien,Oesterreich
Stroheckgasse,1090,Wien,Oesterreich
Strudlhofgasse,1090,Wien,Oesterreich
Tendlergasse,1090,Wien,Oesterreich
Tepserngasse,1090,Wien,Oesterreich
Thurngasse,1090,Wien,Oesterreich
Thurygasse,1090,Wien,Oesterreich
Tuerkenstrasse,1090,Wien,Oesterreich
Universitaetsstrasse,1090,Wien,Oesterreich
Van-Swieten-Gasse,1090,Wien,Oesterreich
Vereinsstiege,1090,Wien,Oesterreich
Viriotgasse,1090,Wien,Oesterreich
Waehringer Guertel,1090,Wien,Oesterreich
Waehringer Strasse,1090,Wien,Oesterreich
Wasagasse,1090,Wien,Oesterreich
Wasserburgergasse,1090,Wien,Oesterreich
Widerhofergasse,1090,Wien,Oesterreich
Widerhoferplatz,1090,Wien,Oesterreich
Wiesengasse (Alsergrund),1090,Wien,Oesterreich
Wilhelm-Exner-Gasse,1090,Wien,Oesterreich
Zimmermanngasse,1090,Wien,Oesterreich
Zimmermannplatz,1090,Wien,Oesterreich
Franz-Salmhofer-Platz,1090,Wien,Oesterreich
Josef-Holaubek-Platz,1090,Wien,Oesterreich
Friedensbruecke,1090,Wien,Oesterreich
Michelbeuernsteg,1090,Wien,Oesterreich
AKH-Steg,1090,Wien,Oesterreich
Verena-Buben-Weg,1090,Wien,Oesterreich
Gallhof,1090,Wien,Oesterreich
Karl-Schoenherr-Hof,1090,Wien,Oesterreich
Sigmund-Freud-Hof,1090,Wien,Oesterreich
Thuryhof,1090,Wien,Oesterreich
Wagner-Jauregg-Hof,1090,Wien,Oesterreich
Alexander-Nehr-Hof,1090,Wien,Oesterreich
Josef-Schober-Hof,1090,Wien,Oesterreich
Leon-Askin-Hof,1090,Wien,Oesterreich
AKH-Allgemeines Krankenhaus,1090,Wien,Oesterreich
Johanneskapelle,1090,Wien,Oesterreich
Altes Allgemeines Krankenhaus,1090,Wien,Oesterreich
Sonderadresse 9.Bezirk,1090,Wien,Oesterreich
Arne-Carlsson-Park,1090,Wien,Oesterreich
Sigmund-Freud-Park,1090,Wien,Oesterreich
Lichtentalerpark,1090,Wien,Oesterreich
Sanatorium Hera,1090,Wien,Oesterreich
St.Anna Kinderspital,1090,Wien,Oesterreich
Wiener Privat Klinik,1090,Wien,Oesterreich
U-Bahn Station Alser Strasse,1090,Wien,Oesterreich
U-Bahn Station Friedensbruecke,1090,Wien,Oesterreich
U-Bahn Station Nussdorfer Strasse,1090,Wien,Oesterreich
U-Bahn Station Rossauer Laende,1090,Wien,Oesterreich
U-Bahn Station Waehringer Strasse,1090,Wien,Oesterreich
Michelbeuern U-Bahn-Betriebsbahnhof,1090,Wien,Oesterreich
U-Bahn Station Michelbeuern,1090,Wien,Oesterreich
U-Bahn Station Spittelau,1090,Wien,Oesterreich
U-Bahn Bogen (Guertellinie),1090,Wien,Oesterreich
U-Bahn Bogen (Spittelau),1090,Wien,Oesterreich
Franz-Josefs-Bahnhof,1090,Wien,Oesterreich
Absberggasse,1100,Wien,Oesterreich
Adolf-Kirchl-Gasse,1100,Wien,Oesterreich
Alfred-Stix-Platz,1100,Wien,Oesterreich
Alpengasse,1100,Wien,Oesterreich
Altdorferstrasse,1100,Wien,Oesterreich
Alte Laaer Strasse,1100,Wien,Oesterreich
Alxingergasse,1100,Wien,Oesterreich
Amarantgasse,1100,Wien,Oesterreich
Ampferergasse,1100,Wien,Oesterreich
An der Hoelle,1100,Wien,Oesterreich
An der Ostbahn,1100,Wien,Oesterreich
Angeligasse,1100,Wien,Oesterreich
Antonsplatz,1100,Wien,Oesterreich
Arsenalstrasse,1100,Wien,Oesterreich
Arthaberplatz,1100,Wien,Oesterreich
August-Forel-Gasse,1100,Wien,Oesterreich
August-Kronberger-Gasse,1100,Wien,Oesterreich
Bahnlaende,1100,Wien,Oesterreich
Battiggasse,1100,Wien,Oesterreich
Horrplatz,1100,Wien,Oesterreich
Belgradplatz,1100,Wien,Oesterreich
Berlepschgasse,1100,Wien,Oesterreich
Bernadottegasse,1100,Wien,Oesterreich
Bernhardtstalgasse,1100,Wien,Oesterreich
Berthold-Viertel-Gasse,1100,Wien,Oesterreich
Biererlgasse,1100,Wien,Oesterreich
Birnbaumgasse,1100,Wien,Oesterreich
Bischofgasse,1100,Wien,Oesterreich
Bischofplatz,1100,Wien,Oesterreich
Bitterlichstrasse,1100,Wien,Oesterreich
Bleichsteinerstrasse,1100,Wien,Oesterreich
Bleigasse,1100,Wien,Oesterreich
Braheplatz,1100,Wien,Oesterreich
Brantinggasse,1100,Wien,Oesterreich
Braunspergengasse,1100,Wien,Oesterreich
Brunnweg,1100,Wien,Oesterreich
Buchengasse,1100,Wien,Oesterreich
Buergergasse,1100,Wien,Oesterreich
Bullgasse,1100,Wien,Oesterreich
Burgenlandgasse,1100,Wien,Oesterreich
Carl-Prohaska-Platz,1100,Wien,Oesterreich
Ceralegasse,1100,Wien,Oesterreich
Chiarigasse,1100,Wien,Oesterreich
Columbusgasse,1100,Wien,Oesterreich
Columbusplatz,1100,Wien,Oesterreich
Dampfgasse,1100,Wien,Oesterreich
Davidgasse,1100,Wien,Oesterreich
Dieselgasse,1100,Wien,Oesterreich
Donabaumgasse,1100,Wien,Oesterreich
Eckertgasse,1100,Wien,Oesterreich
Economogasse,1100,Wien,Oesterreich
Eddagasse,1100,Wien,Oesterreich
Eibesbrunnergasse,1100,Wien,Oesterreich
Eichenstrasse,1100,Wien,Oesterreich
Eisenmengergasse,1100,Wien,Oesterreich
Eisenstadtplatz,1100,Wien,Oesterreich
Ellen-Key-Gasse,1100,Wien,Oesterreich
Emil-Hertzka-Platz,1100,Wien,Oesterreich
Emil-Ottenthal-Gasse,1100,Wien,Oesterreich
Endlichergasse,1100,Wien,Oesterreich
Erlachgasse,1100,Wien,Oesterreich
Erlachplatz,1100,Wien,Oesterreich
Ernst-Ludwig-Gasse,1100,Wien,Oesterreich
Eschenallee,1100,Wien,Oesterreich
Eschenkogelgasse,1100,Wien,Oesterreich
Ettenreichgasse,1100,Wien,Oesterreich
Fatinitzaweg,1100,Wien,Oesterreich
Favoritenstrasse,1100,Wien,Oesterreich
Ferdinand-Loewe-Strasse,1100,Wien,Oesterreich
Fernkorngasse,1100,Wien,Oesterreich
Fesslergasse,1100,Wien,Oesterreich
Feuchterslebengasse,1100,Wien,Oesterreich
Fingergasse,1100,Wien,Oesterreich
Filmteichstrasse,1100,Wien,Oesterreich
Florian-Geyer-Gasse,1100,Wien,Oesterreich
Franzosenweg,1100,Wien,Oesterreich
Franz-Schreker-Gasse,1100,Wien,Oesterreich
Franz-Schuh-Gasse,1100,Wien,Oesterreich
Friedhofstrasse (Favoriten),1100,Wien,Oesterreich
Am Hauptbahnhof,1100,Wien,Oesterreich
Friedrich-Knauer-Gasse,1100,Wien,Oesterreich
Friedrich-Teller-Gasse,1100,Wien,Oesterreich
Friesenplatz,1100,Wien,Oesterreich
Fritz-Pregl-Gasse,1100,Wien,Oesterreich
Froedenplatz,1100,Wien,Oesterreich
Gaissmayrgasse,1100,Wien,Oesterreich
Rudolf-Skodak-Gasse,1100,Wien,Oesterreich
Gasparoneweg,1100,Wien,Oesterreich
Geissfussgasse,1100,Wien,Oesterreich
Gellertgasse,1100,Wien,Oesterreich
Gellertplatz,1100,Wien,Oesterreich
Georg-Prentl-Gasse,1100,Wien,Oesterreich
Georg-Wiesmayer-Gasse,1100,Wien,Oesterreich
Gimniggasse,1100,Wien,Oesterreich
Goeteborggasse,1100,Wien,Oesterreich
Goetzgasse,1100,Wien,Oesterreich
Graffgasse,1100,Wien,Oesterreich
Grenzackerstrasse,1100,Wien,Oesterreich
Grundaeckergasse,1100,Wien,Oesterreich
Gudrunstrasse,1100,Wien,Oesterreich
Gussriegelstrasse,1100,Wien,Oesterreich
Gutheil-Schoder-Gasse,1100,Wien,Oesterreich
Haemmerlegasse,1100,Wien,Oesterreich
Hantzenbergergasse,1100,Wien,Oesterreich
Hardtmuthgasse,1100,Wien,Oesterreich
Hasengasse,1100,Wien,Oesterreich
Hasenoehrlstrasse,1100,Wien,Oesterreich
Hausergasse,1100,Wien,Oesterreich
Hebbelgasse,1100,Wien,Oesterreich
Hebbelplatz,1100,Wien,Oesterreich
Hederichgasse,1100,Wien,Oesterreich
Heimkehrergasse,1100,Wien,Oesterreich
Hentzigasse,1100,Wien,Oesterreich
Hermann-Schoene-Platz,1100,Wien,Oesterreich
Herndlgasse,1100,Wien,Oesterreich
Herogasse,1100,Wien,Oesterreich
Herschelgasse,1100,Wien,Oesterreich
Herzgasse,1100,Wien,Oesterreich
Heuberggstaettenstrasse,1100,Wien,Oesterreich
Himberger Strasse,1100,Wien,Oesterreich
Hintere Liesingbachstrasse,1100,Wien,Oesterreich
Hofherrgasse,1100,Wien,Oesterreich
Holbeingasse,1100,Wien,Oesterreich
Holeyplatz,1100,Wien,Oesterreich
Hollitzergasse,1100,Wien,Oesterreich
Holzknechtstrasse,1100,Wien,Oesterreich
Humboldtgasse,1100,Wien,Oesterreich
Humboldtplatz,1100,Wien,Oesterreich
Huppgasse,1100,Wien,Oesterreich
Ignaz-Pleyel-Gasse,1100,Wien,Oesterreich
Indigoweg,1100,Wien,Oesterreich
Inzersdorfer Strasse,1100,Wien,Oesterreich
Jagdgasse,1100,Wien,Oesterreich
Jenny-Lind-Gasse,1100,Wien,Oesterreich
Johann-Friedl-Gasse,1100,Wien,Oesterreich
Johannitergasse,1100,Wien,Oesterreich
Josef-Enslein-Platz,1100,Wien,Oesterreich
Kaestenbaumgasse,1100,Wien,Oesterreich
Kaistrasse,1100,Wien,Oesterreich
Karl-Diener-Gasse,1100,Wien,Oesterreich
Karmarschgasse,1100,Wien,Oesterreich
Karplusgasse,1100,Wien,Oesterreich
Katharinengasse,1100,Wien,Oesterreich
Keldorfergasse,1100,Wien,Oesterreich
Kempelengasse,1100,Wien,Oesterreich
Kennergasse,1100,Wien,Oesterreich
Keplergasse,1100,Wien,Oesterreich
Keplerplatz,1100,Wien,Oesterreich
Kiesewettergasse,1100,Wien,Oesterreich
Kirchengasse (Favoriten),1100,Wien,Oesterreich
Kittelsengasse,1100,Wien,Oesterreich
Kiurinagasse,1100,Wien,Oesterreich
Klausenburger Strasse,1100,Wien,Oesterreich
Klederinger Strasse,1100,Wien,Oesterreich
Klemens-Dorn-Gasse,1100,Wien,Oesterreich
Knoellgasse,1100,Wien,Oesterreich
Koeglergasse,1100,Wien,Oesterreich
Koliskogasse,1100,Wien,Oesterreich
Kossmatplatz,1100,Wien,Oesterreich
Kreuzgasse (Favoriten),1100,Wien,Oesterreich
Kronawettergasse,1100,Wien,Oesterreich
Kudlichgasse,1100,Wien,Oesterreich
Kundratstrasse,1100,Wien,Oesterreich
Laaer-Berg-Strasse,1100,Wien,Oesterreich
Laaer-Wald-Strasse,1100,Wien,Oesterreich
Laimaeckergasse,1100,Wien,Oesterreich
Landgutgasse,1100,Wien,Oesterreich
Kurbadstrasse,1100,Wien,Oesterreich
Langsulzgasse,1100,Wien,Oesterreich
Laubeplatz,1100,Wien,Oesterreich
Laxenburger Strasse,1100,Wien,Oesterreich
Lecherweg,1100,Wien,Oesterreich
Leebgasse,1100,Wien,Oesterreich
Lehmgasse,1100,Wien,Oesterreich
Leibnizgasse,1100,Wien,Oesterreich
Leopoldsdorfer Strasse,1100,Wien,Oesterreich
Libussagasse,1100,Wien,Oesterreich
Liesingbachstrasse,1100,Wien,Oesterreich
Lindkogelgasse,1100,Wien,Oesterreich
Lippmanngasse,1100,Wien,Oesterreich
Ludwig-von-Hoehnel-Gasse,1100,Wien,Oesterreich
Lundgasse,1100,Wien,Oesterreich
Maennertreugasse,1100,Wien,Oesterreich
Maiklgasse,1100,Wien,Oesterreich
Maillygasse,1100,Wien,Oesterreich
Malborghetgasse,1100,Wien,Oesterreich
Malmoegasse,1100,Wien,Oesterreich
Mannhartgasse,1100,Wien,Oesterreich
Mannschildgasse,1100,Wien,Oesterreich
Marconiweg,1100,Wien,Oesterreich
Margaretenguertel,1100,Wien,Oesterreich
Max-Mauermann-Gasse,1100,Wien,Oesterreich
Medeagasse,1100,Wien,Oesterreich
Migerkastrasse,1100,Wien,Oesterreich
Muehlgasse,1100,Wien,Oesterreich
Muehlstrasse,1100,Wien,Oesterreich
Muhrengasse,1100,Wien,Oesterreich
Munchgasse,1100,Wien,Oesterreich
Munchplatz,1100,Wien,Oesterreich
Mundygasse,1100,Wien,Oesterreich
Munthegasse,1100,Wien,Oesterreich
Naderstrasse,1100,Wien,Oesterreich
Neilreichgasse,1100,Wien,Oesterreich
Neugrabenstrasse,1100,Wien,Oesterreich
Neusetzgasse,1100,Wien,Oesterreich
Ober-Laaer Platz,1100,Wien,Oesterreich
Oberlaaer Strasse,1100,Wien,Oesterreich
Olaus-Petri-Gasse,1100,Wien,Oesterreich
Oppenheimgasse,1100,Wien,Oesterreich
Ordengasse,1100,Wien,Oesterreich
Palisagasse,1100,Wien,Oesterreich
Paltramplatz,1100,Wien,Oesterreich
Passinigasse,1100,Wien,Oesterreich
Patrubangasse,1100,Wien,Oesterreich
Per-Albin-Hansson-Strasse,1100,Wien,Oesterreich
Pernerstorfergasse,1100,Wien,Oesterreich
Pichelmayergasse,1100,Wien,Oesterreich
Pirchangasse,1100,Wien,Oesterreich
Planetengasse,1100,Wien,Oesterreich
Popovweg,1100,Wien,Oesterreich
Puchsbaumgasse,1100,Wien,Oesterreich
Puchsbaumplatz,1100,Wien,Oesterreich
Quaringasse,1100,Wien,Oesterreich
Quellenplatz,1100,Wien,Oesterreich
Quellenstrasse,1100,Wien,Oesterreich
Raaber-Bahn-Gasse,1100,Wien,Oesterreich
Raedda-Barnen-Platz,1100,Wien,Oesterreich
Radnitzkygasse,1100,Wien,Oesterreich
Ramsaygasse,1100,Wien,Oesterreich
Randhartingergasse,1100,Wien,Oesterreich
Ranzonigasse,1100,Wien,Oesterreich
Raxstrasse,1100,Wien,Oesterreich
Rechberggasse,1100,Wien,Oesterreich
Reichenbachgasse,1100,Wien,Oesterreich
Reisingergasse,1100,Wien,Oesterreich
Remystrasse,1100,Wien,Oesterreich
Reumannplatz,1100,Wien,Oesterreich
Rickard-Lindstroem-Gasse,1100,Wien,Oesterreich
Rieplstrasse,1100,Wien,Oesterreich
Rissaweggasse,1100,Wien,Oesterreich
Rosiwalgasse,1100,Wien,Oesterreich
Rotdornallee,1100,Wien,Oesterreich
Rotenhofgasse,1100,Wien,Oesterreich
Rothneusiedler Gasse,1100,Wien,Oesterreich
Sahulkastrasse,1100,Wien,Oesterreich
Saligergasse,1100,Wien,Oesterreich
Salvatorianerplatz,1100,Wien,Oesterreich
Sanzingasse,1100,Wien,Oesterreich
Sapphogasse,1100,Wien,Oesterreich
Sassmanngasse,1100,Wien,Oesterreich
Schautagasse,1100,Wien,Oesterreich
Scheugasse,1100,Wien,Oesterreich
Scheunenstrasse,1100,Wien,Oesterreich
Schleiergasse,1100,Wien,Oesterreich
Schrankenberggasse,1100,Wien,Oesterreich
Schroettergasse,1100,Wien,Oesterreich
Schwarzgrubergasse,1100,Wien,Oesterreich
Segnerstrasse,1100,Wien,Oesterreich
Selma-Lagerloef-Gasse,1100,Wien,Oesterreich
Senefeldergasse,1100,Wien,Oesterreich
Senfgasse,1100,Wien,Oesterreich
Servaesgasse,1100,Wien,Oesterreich
Sibeliusstrasse,1100,Wien,Oesterreich
Siccardsburggasse,1100,Wien,Oesterreich
Sickingengasse,1100,Wien,Oesterreich
Sindelargasse,1100,Wien,Oesterreich
Sindinggasse,1100,Wien,Oesterreich
Soesergasse,1100,Wien,Oesterreich
Sonnleithnergasse,1100,Wien,Oesterreich
Sonnwendgasse,1100,Wien,Oesterreich
Starkegasse,1100,Wien,Oesterreich
Staudiglgasse,1100,Wien,Oesterreich
Steineichengasse,1100,Wien,Oesterreich
Steinschoetelgasse,1100,Wien,Oesterreich
Stefan-Fadinger-Platz,1100,Wien,Oesterreich
Steudelgasse,1100,Wien,Oesterreich
Stinygasse,1100,Wien,Oesterreich
Stockholmer Platz,1100,Wien,Oesterreich
Suchenwirtplatz,1100,Wien,Oesterreich
Suedtiroler Platz,1100,Wien,Oesterreich
Tegnérgasse,1100,Wien,Oesterreich
Teichgasse (Favoriten),1100,Wien,Oesterreich
Tessingasse,1100,Wien,Oesterreich
Theodor-Sickel-Gasse,1100,Wien,Oesterreich
Thomas-Muenzer-Gasse,1100,Wien,Oesterreich
Trambauerstrasse,1100,Wien,Oesterreich
Triester Strasse,1100,Wien,Oesterreich
Troststrasse,1100,Wien,Oesterreich
Tyrnauer Gasse,1100,Wien,Oesterreich
Uetzgasse,1100,Wien,Oesterreich
Uhlandgasse,1100,Wien,Oesterreich
Uhligstrasse,1100,Wien,Oesterreich
Undsetgasse,1100,Wien,Oesterreich
Unter-Laaer Strasse,1100,Wien,Oesterreich
Unter-Meidlinger Strasse,1100,Wien,Oesterreich
Upsalagasse,1100,Wien,Oesterreich
Urselbrunnengasse,1100,Wien,Oesterreich
Van-der-Nuell-Gasse,1100,Wien,Oesterreich
Vettersgasse,1100,Wien,Oesterreich
Viktor-Adler-Platz,1100,Wien,Oesterreich
Vogentalgasse,1100,Wien,Oesterreich
Volkmargasse,1100,Wien,Oesterreich
Waldgasse,1100,Wien,Oesterreich
Waltenhofengasse,1100,Wien,Oesterreich
Weichselbaumgasse,1100,Wien,Oesterreich
Weidelstrasse,1100,Wien,Oesterreich
Weitmosergasse,1100,Wien,Oesterreich
Weizengasse,1100,Wien,Oesterreich
Weldengasse,1100,Wien,Oesterreich
Wiedner Guertel,1100,Wien,Oesterreich
Wielandgasse,1100,Wien,Oesterreich
Wielandplatz,1100,Wien,Oesterreich
Wienerbergstrasse,1100,Wien,Oesterreich
Wienerfeldgasse,1100,Wien,Oesterreich
Wilczekgasse,1100,Wien,Oesterreich
Windtenstrasse,1100,Wien,Oesterreich
Wirerstrasse,1100,Wien,Oesterreich
Woehlergasse,1100,Wien,Oesterreich
Zohmanngasse,1100,Wien,Oesterreich
Zur Spinnerin,1100,Wien,Oesterreich
Zwoelfpfenniggasse,1100,Wien,Oesterreich
Neuburgergasse,1100,Wien,Oesterreich
Alaudagasse,1100,Wien,Oesterreich
Ada-Christen-Gasse,1100,Wien,Oesterreich
Bergtaidingweg,1100,Wien,Oesterreich
Alma-Rosé-Gasse,1100,Wien,Oesterreich
Adolf-Unger-Gasse,1100,Wien,Oesterreich
Arnold-Holm-Gasse,1100,Wien,Oesterreich
Eugenie-Fink-Gasse,1100,Wien,Oesterreich
Hubert-Gsur-Gasse,1100,Wien,Oesterreich
Moritz-Seeler-Gasse,1100,Wien,Oesterreich
Georg-Wilhelm-Pabst-Gasse,1100,Wien,Oesterreich
Felix-Grafe-Gasse,1100,Wien,Oesterreich
Franz-Koci-Strasse,1100,Wien,Oesterreich
Enge Lucken,1100,Wien,Oesterreich
Jura-Soyfer-Gasse,1100,Wien,Oesterreich
Johann-Poelzer-Gasse,1100,Wien,Oesterreich
Max-Fleischer-Gasse,1100,Wien,Oesterreich
Zuelowgasse,1100,Wien,Oesterreich
Walter-Lindenbaum-Gasse,1100,Wien,Oesterreich
Wendstattgasse,1100,Wien,Oesterreich
Rustenfeldgasse,1100,Wien,Oesterreich
Obere Grenzgasse,1100,Wien,Oesterreich
Oppenheimweg,1100,Wien,Oesterreich
Fliederhof (Favoriten),1100,Wien,Oesterreich
Laaer Wald,1100,Wien,Oesterreich
Weigandhof,1100,Wien,Oesterreich
Nielrosenweg,1100,Wien,Oesterreich
Gartengasse (Favoriten),1100,Wien,Oesterreich
Kirsteweg,1100,Wien,Oesterreich
Ricarda-Huch-Weg,1100,Wien,Oesterreich
Otto-Willmann-Gasse,1100,Wien,Oesterreich
Theodor-Steiskal-Gasse,1100,Wien,Oesterreich
Maria-Rekker-Gasse,1100,Wien,Oesterreich
Czeikestrasse,1100,Wien,Oesterreich
Margareta-Heinrich-Weg,1100,Wien,Oesterreich
Fuerstenhoferstrasse,1100,Wien,Oesterreich
Fontanastrasse,1100,Wien,Oesterreich
Domaniggasse,1100,Wien,Oesterreich
Computerstrasse,1100,Wien,Oesterreich
Victor-Gruen-Gasse,1100,Wien,Oesterreich
Wiesenthalgasse,1100,Wien,Oesterreich
Schoenygasse,1100,Wien,Oesterreich
Otto-Probst-Strasse,1100,Wien,Oesterreich
Baron-Karl-Gasse,1100,Wien,Oesterreich
Loewyweg,1100,Wien,Oesterreich
Friedrich-Adler-Weg,1100,Wien,Oesterreich
Hintschiggasse,1100,Wien,Oesterreich
August-Sigl-Strasse,1100,Wien,Oesterreich
Grohnergasse,1100,Wien,Oesterreich
Unterlaaer Platz,1100,Wien,Oesterreich
Murbangasse,1100,Wien,Oesterreich
Otto-Probst-Platz,1100,Wien,Oesterreich
Tesarekplatz,1100,Wien,Oesterreich
Macholdastrasse,1100,Wien,Oesterreich
Hertha-Firnberg-Strasse,1100,Wien,Oesterreich
Wilhelm-Pinka-Platz,1100,Wien,Oesterreich
Franz-Jachym-Platz,1100,Wien,Oesterreich
Pickgasse,1100,Wien,Oesterreich
Untere Bahnlaende,1100,Wien,Oesterreich
Untere Kaistrasse,1100,Wien,Oesterreich
Vondrakplatz,1100,Wien,Oesterreich
Kerschbaumgasse,1100,Wien,Oesterreich
Otto-Geissler-Platz,1100,Wien,Oesterreich
Emil-Fucik-Gasse,1100,Wien,Oesterreich
Carl-Appel-Strasse,1100,Wien,Oesterreich
Maria-Kuhn-Gasse,1100,Wien,Oesterreich
Clemens-Holzmeister-Strasse,1100,Wien,Oesterreich
Rudolf-Friemel-Gasse,1100,Wien,Oesterreich
Innovationsstrasse,1100,Wien,Oesterreich
Vollnhoferplatz,1100,Wien,Oesterreich
Karl-Popper-Strasse,1100,Wien,Oesterreich
Antonie-Alt-Gasse,1100,Wien,Oesterreich
Gertrude-Froehlich-Sandner-Strasse,1100,Wien,Oesterreich
Alfred-Adler-Strasse,1100,Wien,Oesterreich
Canettistrasse,1100,Wien,Oesterreich
Gerhard-Bronner-Strasse,1100,Wien,Oesterreich
Hermann-Mark-Gasse,1100,Wien,Oesterreich
Hackergasse,1100,Wien,Oesterreich
Vally-Weigl-Gasse,1100,Wien,Oesterreich
